funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgf,0.0323958333333333,135.2,16.35,14.45,13.75,209.55,144.7,15.65,28.35,6622,4.93359375,50,0.004,0.5
