funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgf,0.0226805555555556,137.75,13.55,14.7,7.1,264.05,96.85,12.6,18.5,6634.9,8.4984375,100,0.004,0.7
