funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgf,0.0223194444444444,137,14.45,14.55,7.4,267.2,93.4,12.55,18.35,6635.1,8.5609375,100,0.002,0.7
