funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgf,0.0229583333333333,135.9,15.35,14.75,10.55,268.15,89.3,12.6,22.75,6630.65,10.171875,100,0.004,0.1
