funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgf,0.0422222222222222,130.45,17.9,17.65,9.5,130.15,228.35,14.85,15.75,6635.4,3.478125,30,0.004,0.7
