funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgf,0.0235694444444444,136.15,14.8,15.05,9.4,266.15,92.45,13,25,6628,8.45859375,100,0.004,0.3
