funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgf,0.0391180555555555,132.65,16.9,16.45,13.6,155.2,199.2,13.05,22.45,6630.5,3.671875,30,0.003,0.7
