funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgf,0.0241041666666667,134.3,16.25,15.45,13.7,266.3,88,12,28.15,6625.85,7.12265625,90,0.002,0.3
