funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgf,0.0232569444444444,138.35,13,14.65,9.25,265.6,93.15,13.35,24.05,6628.6,8.1234375,100,0.004,0.5
