funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgf,0.0234513888888889,135.1,14.65,16.25,10.25,264,93.75,12.45,21.5,6632.05,7.92890625,90,0.003,0.1
