funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgf,0.0239722222222222,137.85,14.35,13.8,10.8,259.65,97.55,12.55,23.55,6629.9,9.384375,100,0.003,0.1
