funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgf,0.0560416666666667,119.05,18.65,28.3,10.65,40.05,317.3,14.25,14.35,6637.4,1.20078125,10,0.004,0.5
