funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgf,0.0309513888888889,133.3,17.65,15.05,13.95,217.1,136.95,13.9,25.35,6626.75,6.02109375,50,0.003,0.1
