funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgf,0.0474097222222222,127.8,18.95,19.25,12.05,99.05,256.9,12.7,21.5,6631.8,2.0609375,10,0.003,0.1
