funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgf,0.0407916666666667,130.65,18.8,16.55,14.45,149.7,203.85,13.15,26.9,6625.95,2.89296875,20,0.001,0.3
