funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgb,0.0582083333333333,110.3,17.4,38.3,2.7,22.15,343.15,12.85,4.7,6648.45,1.596875,40,0.005,0.9
