funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgb,0.0545902777777778,127.1,18.1,20.8,6.15,39.8,322.05,15.45,10.5,6640.05,1.25703125,60,0.005,0.3
