funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgb,0.0577152777777778,119,15.3,31.7,3.6,19.75,344.65,13.15,7.15,6645.7,1.503125,90,0.005,0.9
