funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgb,0.059125,112.1,14.95,38.95,2.8,14.35,350.85,13.15,5,6647.85,1.48359375,90,0.002,0.9
