funcion_entrenamiento,avg_c,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,tiempo_entrenamiento,max_fail,alpha,beta
traincgb,0.0568402777777778,112.25,17.35,36.4,3.35,31.2,333.45,12.35,6.35,6647.3,1.7875,60,0.004,0.9
